"","MS_SubClass","MS_Zoning","Lot_Frontage","Lot_Area","Street","Alley","Lot_Shape","Land_Contour","Utilities","Lot_Config","Land_Slope","Neighborhood","Condition_1","Condition_2","Bldg_Type","House_Style","Overall_Cond","Year_Built","Year_Remod_Add","Roof_Style","Roof_Matl","Exterior_1st","Exterior_2nd","Mas_Vnr_Type","Mas_Vnr_Area","Exter_Cond","Foundation","Bsmt_Cond","Bsmt_Exposure","BsmtFin_Type_1","BsmtFin_SF_1","BsmtFin_Type_2","BsmtFin_SF_2","Bsmt_Unf_SF","Total_Bsmt_SF","Heating","Heating_QC","Central_Air","Electrical","First_Flr_SF","Second_Flr_SF","Gr_Liv_Area","Bsmt_Full_Bath","Bsmt_Half_Bath","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","TotRms_AbvGrd","Functional","Fireplaces","Garage_Type","Garage_Finish","Garage_Cars","Garage_Area","Garage_Cond","Paved_Drive","Wood_Deck_SF","Open_Porch_SF","Enclosed_Porch","Three_season_porch","Screen_Porch","Pool_Area","Pool_QC","Fence","Misc_Feature","Misc_Val","Mo_Sold","Year_Sold","Sale_Type","Sale_Condition","Longitude","Latitude","Sale_Price"
"4210","Two_Family_conversion_All_Styles_and_Ages","Residential_Low_Density",50,7420,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Brookside","Artery","Artery","TwoFmCon","One_and_Half_Unf","Above_Average",1939,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","BrkTil","Typical","No","GLQ",3,"Unf",0,140,991,"GasA","Excellent","Y","SBrkr",1077,0,1077,1,0,1,0,2,2,5,"Typ",2,"Attchd","RFn",1,205,"Typical","Paved",0,4,0,0,0,0,"No_Pool","No_Fence","None",0,1,2008,"WD ","Normal",-93.627578,42.034563,126174.000266667
"4310","One_Story_PUD_1946_and_Newer","Residential_Low_Density",43,3010,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Bloomington_Heights","Norm","Norm","TwnhsE","One_Story","Average",2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",16,"Typical","PConc","Typical","Av","GLQ",3,"Unf",0,1232,1248,"GasA","Excellent","Y","SBrkr",1248,0,1248,0,0,2,0,2,1,5,"Typ",0,"Attchd","Fin",2,438,"Typical","Paved",108,0,0,0,0,0,"No_Pool","No_Fence","None",0,3,2006,"New","Partial",-93.642261,42.063301,182037.648
"4410","One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",60,11100,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","OneFam","One_and_Half_Fin","Above_Average",1951,1994,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","PConc","Typical","Mn","LwQ",4,"Unf",0,0,1080,"GasA","Typical","N","SBrkr",1080,400,1480,1,0,1,0,4,1,7,"Typ",1,"Attchd","Unf",1,253,"Typical","Paved",0,0,68,0,0,0,"No_Pool","No_Fence","None",0,7,2007,"WD ","Normal",-93.66057,42.023945,136057.486133333
"4510","Two_Story_1946_and_Newer","Residential_Low_Density",0,9019,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Sawyer_West","RRAe","Norm","OneFam","Two_Story","Average",1994,1994,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","PConc","Typical","No","ALQ",1,"Unf",0,362,636,"GasA","Excellent","Y","SBrkr",636,684,1320,0,0,2,1,3,1,6,"Typ",0,"Attchd","Fin",2,472,"Typical","Paved",0,40,0,0,0,0,"No_Pool","No_Fence","None",0,7,2006,"WD ","Normal",-93.68665,42.03748,170680.184333333
"4610","Two_Story_1945_and_Older","Residential_Low_Density",60,9550,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","Crawford","Norm","Norm","OneFam","Two_Story","Average",1915,1970,"Gable","CompShg","Wd Sdng","Wd Shng","None",0,"Typical","BrkTil","Good","No","ALQ",1,"Unf",0,540,756,"GasA","Good","Y","SBrkr",961,756,1717,1,0,1,0,3,1,7,"Typ",1,"Detchd","Unf",3,642,"Typical","Paved",0,35,272,0,0,0,"No_Pool","No_Fence","None",0,2,2006,"WD ","Abnorml",-93.644307,42.017609,189273.979
"4710","One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",50,8405,"Pave","Gravel","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","OneFam","One_and_Half_Fin","Very_Good",1900,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","BrkTil","Good","No","Rec",6,"BLQ",391,229,861,"GasA","Excellent","Y","SBrkr",961,406,1367,1,0,1,0,4,1,7,"Typ",0,"Detchd","Unf",1,384,"Typical","Paved",0,130,112,0,0,0,"No_Pool","Minimum_Privacy","None",0,4,2008,"WD ","Normal",-93.6644616,42.0236702,127176.8713
"4810","One_Story_1946_and_Newer_All_Styles","Residential_Medium_Density",50,6000,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Old_Town","Norm","Norm","OneFam","One_Story","Above_Average",1957,1957,"Hip","CompShg","BrkFace","BrkFace","None",0,"Typical","CBlock","Typical","No","Rec",6,"Unf",0,620,928,"GasA","Good","Y","FuseA",928,0,928,0,0,1,0,3,1,5,"Typ",0,"Attchd","Fin",1,288,"Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,6,2008,"WD ","Normal",-93.607713,42.032094,117040.965566667
"4910","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",107,13891,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","OneFam","One_Story","Average",2007,2007,"Hip","CompShg","VinylSd","VinylSd","Stone",456,"Typical","PConc","Typical","Gd","GLQ",3,"Unf",0,740,2552,"GasA","Excellent","Y","SBrkr",2552,0,2552,1,0,2,0,3,1,8,"Typ",2,"Attchd","Fin",3,932,"Typical","Paved",130,28,0,0,0,0,"No_Pool","No_Fence","None",0,10,2007,"New","Partial",-93.6570542,42.0628153,477837.5051
"5010","Two_Story_1946_and_Newer","Floating_Village_Residential",85,10574,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Norm","OneFam","Two_Story","Average",2005,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","PConc","Typical","Mn","Unf",7,"Unf",0,1082,1082,"GasA","Excellent","Y","SBrkr",1082,871,1953,0,0,2,1,3,1,9,"Typ",1,"Attchd","RFn",3,1043,"Typical","Paved",160,50,0,0,0,0,"No_Pool","No_Fence","None",0,5,2009,"WD ","Normal",-93.643842,42.052127,260995.783366667
"5110","One_Story_1945_and_Older","Residential_Medium_Density",153,4118,"Pave","Gravel","Slightly_Irregular","Bnk","AllPub","Corner","Mod","Old_Town","Feedr","Norm","OneFam","One_Story","Below_Average",1941,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","CBlock","Typical","No","Unf",7,"Unf",0,693,693,"Grav","Fair","N","FuseA",693,0,693,0,0,1,0,2,1,4,"Typ",0,"No_Garage","No_Garage",0,0,"No_Garage","Dirt_Gravel",0,20,0,0,0,0,"No_Pool","No_Fence","None",0,3,2006,"WD ","Normal",-93.622624,42.02689,71712.4417
"5210","Two_Story_1946_and_Newer","Residential_Low_Density",112,16451,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","Northridge_Heights","Norm","Norm","OneFam","Two_Story","Average",2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",221,"Typical","PConc","Typical","Gd","Unf",7,"Unf",0,1765,1765,"GasA","Excellent","Y","SBrkr",1804,886,2690,0,0,2,1,4,1,9,"Typ",1,"BuiltIn","Fin",3,795,"Typical","Paved",268,58,0,0,0,0,"No_Pool","No_Fence","None",0,7,2008,"WD ","Normal",-93.654914,42.058694,399562.1981
"5310","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",91,11778,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Average",2008,2008,"Hip","CompShg","VinylSd","VinylSd","Stone",554,"Typical","PConc","Typical","Gd","GLQ",3,"Unf",0,186,2271,"GasA","Excellent","Y","SBrkr",2276,0,2276,1,0,2,0,3,1,7,"Typ",2,"Attchd","RFn",3,1348,"Typical","Paved",0,0,70,0,255,0,"No_Pool","No_Fence","None",0,6,2008,"WD ","Abnorml",-93.68698,42.027368,384226.6954
"5410","Split_Foyer","Residential_Low_Density",85,10625,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northwest_Ames","Norm","Norm","OneFam","SFoyer","Above_Average",1974,1974,"Gable","CompShg","Plywood","Plywood","BrkFace",81,"Typical","CBlock","Typical","Gd","GLQ",3,"LwQ",168,0,1053,"GasA","Typical","Y","SBrkr",1173,0,1173,1,0,2,0,3,1,6,"Typ",2,"Attchd","RFn",2,528,"Typical","Paved",0,120,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,1,2010,"WD ","Family",-93.636372,42.05027,165310.783466667
"5510","One_Story_PUD_1946_and_Newer","Residential_Low_Density",53,3922,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Bloomington_Heights","Norm","Norm","TwnhsE","One_Story","Average",2006,2007,"Gable","CompShg","WdShing","Wd Shng","BrkFace",72,"Typical","PConc","Typical","Av","Unf",7,"Unf",0,1258,1258,"GasA","Excellent","Y","SBrkr",1258,0,1258,0,0,2,0,2,1,6,"Typ",1,"Attchd","Fin",3,648,"Typical","Paved",144,16,0,0,0,0,"No_Pool","No_Fence","None",0,6,2007,"New","Partial",-93.641795,42.062584,191121.026833333
"5610","Two_Story_1946_and_Newer","Residential_Low_Density",74,11002,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Northridge","Norm","Norm","OneFam","Two_Story","Average",1998,1999,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","PConc","Typical","No","GLQ",3,"Unf",0,341,1389,"GasA","Excellent","Y","SBrkr",1411,1171,2582,1,0,2,1,4,1,9,"Typ",1,"Attchd","Fin",3,758,"Typical","Paved",286,60,0,0,0,0,"No_Pool","No_Fence","None",0,1,2007,"WD ","Normal",-93.652777,42.053436,318035.429433333
"5710","One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",75,13710,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Iowa_DOT_and_Rail_Road","Norm","Norm","OneFam","One_and_Half_Fin","Average",1950,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","CBlock","Typical","No","BLQ",2,"Unf",0,490,910,"GasA","Typical","Y","FuseA",910,648,1558,0,0,1,1,4,1,6,"Typ",0,"Attchd","Unf",1,282,"Typical","Paved",289,0,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,6,2007,"WD ","Normal",-93.626689,42.021497,139470.909366667
"5810","One_Story_1945_and_Older","Residential_Low_Density",60,10200,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","OneFam","One_Story","Very_Good",1940,1997,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","PConc","Typical","No","Unf",7,"Unf",0,672,672,"GasA","Excellent","Y","SBrkr",672,0,672,0,0,1,0,2,1,4,"Typ",0,"Detchd","Unf",1,240,"Typical","Dirt_Gravel",168,0,0,0,0,0,"No_Pool","Good_Privacy","None",0,8,2008,"WD ","Normal",-93.660673,42.033692,101196.5753
"5910","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,10368,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","CulDSac","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Above_Average",1964,1964,"Hip","CompShg","HdBoard","HdBoard","BrkFace",112,"Typical","CBlock","Typical","No","ALQ",1,"LwQ",748,0,1008,"GasA","Excellent","Y","SBrkr",1488,0,1488,1,0,1,1,3,1,7,"Typ",1,"Attchd","Fin",2,430,"Typical","Paved",154,60,0,0,0,0,"No_Pool","No_Fence","None",0,4,2006,"WD ","Normal",-93.627065,42.04102,161076.763733333
"6010","Two_Story_1946_and_Newer","Floating_Village_Residential",65,8125,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Norm","OneFam","Two_Story","Above_Average",2007,2007,"Gable","CompShg","CemntBd","CmentBd","None",0,"Typical","PConc","Typical","No","Unf",7,"Unf",0,813,813,"GasA","Excellent","Y","SBrkr",822,843,1665,0,0,2,1,3,1,7,"Typ",0,"Attchd","RFn",2,562,"Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,5,2008,"WD ","Normal",-93.643692,42.05138,209153.961033333
"6110","Split_Foyer","Residential_Low_Density",0,9101,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","Mitchell","Norm","Norm","OneFam","SFoyer","Above_Average",1978,1978,"Gable","CompShg","Plywood","Plywood","BrkFace",104,"Good","PConc","Typical","Av","GLQ",3,"Unf",0,0,1097,"GasA","Excellent","Y","SBrkr",1110,0,1110,1,0,1,0,1,1,4,"Typ",1,"Attchd","Fin",2,602,"Typical","Paved",303,30,0,0,0,0,"No_Pool","No_Fence","None",0,7,2009,"WD ","Normal",-93.604928,41.988776,158127.220066667
"6210","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",75,10084,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Norm","OneFam","One_Story","Average",2004,2005,"Gable","CompShg","VinylSd","VinylSd","Stone",186,"Typical","PConc","Typical","Av","GLQ",3,"Unf",0,317,1686,"GasA","Excellent","Y","SBrkr",1694,0,1694,1,0,2,0,3,1,7,"Typ",1,"Attchd","RFn",2,636,"Typical","Paved",255,57,0,0,0,0,"No_Pool","No_Fence","None",0,8,2007,"WD ","Normal",-93.641251,42.053108,266672.0439
"6310","Two_Family_conversion_All_Styles_and_Ages","Residential_Low_Density",55,5687,"Pave","Gravel","Regular","Bnk","AllPub","Inside","Gtl","South_and_West_of_Iowa_State_University","Norm","Norm","TwoFmCon","Two_Story","Above_Average",1912,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"Fair","PConc","Fair","No","Rec",6,"Unf",0,570,780,"GasA","Excellent","N","SBrkr",936,780,1716,1,0,2,0,6,1,9,"Typ",0,"No_Garage","No_Garage",0,0,"No_Garage","Dirt_Gravel",0,184,0,0,0,0,"No_Pool","No_Fence","None",0,3,2008,"WD ","Normal",-93.655851,42.0214496,126609.6317
"6410","One_Story_PUD_1946_and_Newer","Residential_Low_Density",61,8035,"Pave","No_Alley_Access","Slightly_Irregular","HLS","AllPub","Inside","Gtl","Stone_Brook","Norm","Norm","TwnhsE","One_Story","Average",2006,2006,"Gable","CompShg","MetalSd","MetalSd","BrkFace",165,"Typical","PConc","Typical","Gd","GLQ",3,"Unf",0,815,1612,"GasA","Excellent","Y","SBrkr",1612,0,1612,1,0,2,0,2,1,6,"Typ",1,"Attchd","Fin",2,556,"Typical","Paved",0,164,0,0,0,0,"No_Pool","No_Fence","None",0,3,2007,"WD ","Normal",-93.629538,42.059743,268875.420333333
"6510","Two_Family_conversion_All_Styles_and_Ages","Residential_Low_Density",195,41600,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","FR2","Gtl","Gilbert","Norm","Norm","TwoFmCon","One_Story","Average",1969,1990,"Gable","CompShg","HdBoard","HdBoard","None",0,"Typical","CBlock","Typical","Gd","ALQ",1,"Unf",0,53,1100,"GasW","Typical","Y","SBrkr",1424,0,1424,1,0,1,1,3,1,7,"Mod",0,"More_Than_Two_Types","Unf",3,828,"Typical","Dirt_Gravel",144,0,0,0,0,0,"No_Pool","No_Fence","None",0,11,2007,"WD ","Normal",-93.622874,42.060096,184763.0853
"6610","Two_Story_1946_and_Newer","Residential_Low_Density",80,10400,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","College_Creek","Norm","Norm","OneFam","Two_Story","Average",1998,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","PConc","Typical","Av","Unf",7,"Unf",0,866,866,"GasA","Excellent","Y","SBrkr",866,913,1779,0,0,2,1,3,1,6,"Typ",0,"Attchd","RFn",2,546,"Typical","Paved",198,36,0,0,0,0,"No_Pool","No_Fence","None",0,3,2009,"WD ","Normal",-93.690548,42.018597,203488.421466667
"6710","Two_Story_1946_and_Newer","Residential_Low_Density",63,10928,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","OneFam","Two_Story","Average",2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","PConc","Good","No","Unf",7,"Unf",0,728,728,"GasA","Excellent","Y","SBrkr",728,728,1456,0,0,2,1,3,1,8,"Typ",1,"Attchd","Fin",2,390,"Typical","Paved",100,0,0,0,0,0,"No_Pool","No_Fence","None",0,6,2009,"WD ","Normal",-93.645752,42.06232,173335.361833333
"6810","Two_Story_1946_and_Newer","Residential_Low_Density",59,9042,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","OneFam","Two_Story","Average",1998,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","PConc","Typical","Gd","GLQ",3,"Unf",0,115,943,"GasA","Good","Y","SBrkr",943,695,1638,1,0,2,1,3,1,7,"Typ",2,"Attchd","Fin",2,472,"Typical","Paved",100,38,0,0,0,0,"No_Pool","No_Fence","None",0,7,2008,"WD ","Normal",-93.638778,42.060822,190711.883633333
"6910","One_Story_1945_and_Older","Residential_Medium_Density",71,6900,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Iowa_DOT_and_Rail_Road","Norm","Norm","OneFam","One_Story","Above_Average",1940,1955,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","CBlock","Typical","No","ALQ",1,"Rec",125,212,740,"GasA","Excellent","Y","SBrkr",778,0,778,0,0,1,0,2,1,4,"Typ",1,"Detchd","Fin",1,924,"Excellent","Paved",0,25,0,0,0,0,"No_Pool","No_Fence","None",0,2,2008,"WD ","Normal",-93.6291062,42.0213831,113347.1856
"7010","Two_Story_1946_and_Newer","Residential_Low_Density",0,8963,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Northwest_Ames","Norm","Norm","OneFam","Two_Story","Excellent",1976,1996,"Hip","CompShg","VinylSd","VinylSd","BrkFace",289,"Good","CBlock","Good","No","GLQ",3,"ALQ",80,487,1142,"GasA","Excellent","Y","SBrkr",1175,1540,2715,0,1,3,1,4,1,11,"Typ",2,"BuiltIn","Fin",2,831,"Typical","Paved",0,204,0,0,0,0,"No_Pool","No_Fence","None",0,7,2008,"WD ","Normal",-93.630152,42.044058,259253.043066667
"7110","Two_Story_1946_and_Newer","Residential_Low_Density",67,12774,"Pave","No_Alley_Access","Regular","Lvl","AllPub","FR2","Gtl","Sawyer_West","Norm","Norm","OneFam","Two_Story","Average",2003,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",95,"Typical","PConc","Typical","Av","Unf",7,"Unf",0,835,835,"GasA","Excellent","Y","SBrkr",835,828,1663,0,0,2,1,3,1,8,"Typ",0,"Attchd","RFn",2,478,"Typical","Paved",168,68,0,0,0,0,"No_Pool","No_Fence","None",0,7,2008,"WD ","Normal",-93.691695,42.035132,184877.654566667
"7210","Duplex_All_Styles_and_Ages","Residential_Medium_Density",68,8930,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Sawyer","RRAe","Norm","Duplex","One_and_Half_Fin","Average",1978,1978,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Slab","No_Basement","No_Basement","No_Basement",5,"No_Basement",0,0,0,"GasA","Typical","Y","SBrkr",1318,584,1902,0,0,2,0,4,2,8,"Typ",0,"Attchd","Unf",2,539,"Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,4,2010,"WD ","Normal",-93.677205,42.036535,131532.984166667
"7310","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,11382,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average",1964,1964,"Gable","CompShg","Wd Sdng","Plywood","BrkFace",212,"Typical","CBlock","Typical","No","ALQ",1,"Rec",543,533,1130,"GasA","Typical","Y","SBrkr",1374,0,1374,0,1,1,0,3,1,7,"Typ",1,"Attchd","RFn",1,286,"Typical","Paved",0,28,84,0,0,0,"No_Pool","Minimum_Privacy","None",0,8,2007,"WD ","Normal",-93.6276375,42.0413937,151037.082333333
"7410","Two_Story_PUD_1946_and_Newer","Floating_Village_Residential",34,3604,"Pave","Paved","Regular","Lvl","AllPub","Corner","Gtl","Somerset","Norm","Norm","TwnhsE","Two_Story","Average",2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","PConc","Typical","No","Unf",7,"Unf",0,689,689,"GasA","Excellent","Y","SBrkr",703,689,1392,0,0,2,0,2,1,5,"Typ",0,"Detchd","Unf",2,540,"Typical","Paved",0,102,0,0,0,0,"No_Pool","No_Fence","None",0,2,2008,"WD ","Abnorml",-93.644891,42.047548,158541.0468
"7510","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",69,7599,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Mitchell","Norm","Norm","OneFam","One_Story","Above_Average",1982,2006,"Gable","CompShg","HdBoard","Plywood","None",0,"Typical","CBlock","Typical","No","ALQ",1,"Unf",0,280,845,"GasA","Typical","Y","SBrkr",845,0,845,1,0,1,0,2,1,4,"Typ",0,"Detchd","Unf",2,360,"Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,6,2007,"WD ","Normal",-93.604858,41.987606,129832.711
"7610","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",118,13704,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Average",2001,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",150,"Typical","PConc","Typical","No","Unf",7,"Unf",0,1541,1541,"GasA","Excellent","Y","SBrkr",1541,0,1541,0,0,2,0,3,1,6,"Typ",1,"Attchd","RFn",3,843,"Typical","Paved",468,81,0,0,0,0,"No_Pool","No_Fence","None",0,1,2006,"WD ","Normal",-93.688577,42.016913,240539.6748
"7710","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,8098,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Timberland","Norm","Norm","OneFam","One_Story","Average",2000,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Wood","Typical","Av","GLQ",3,"BLQ",116,129,1381,"GasA","Excellent","Y","SBrkr",1403,0,1403,1,0,2,0,2,1,5,"Typ",0,"Attchd","Unf",2,470,"Typical","Paved",0,173,0,0,0,0,"No_Pool","No_Fence","None",0,10,2006,"WD ","Normal",-93.646643,41.996331,196700.175033333
"7810","Duplex_All_Styles_and_Ages","Residential_Medium_Density",33,5976,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Old_Town","Norm","Norm","Duplex","Two_Story","Good",1920,1950,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","PConc","Typical","No","Unf",7,"Unf",0,624,624,"GasA","Good","N","FuseA",624,624,1248,0,0,2,0,2,2,8,"Typ",0,"No_Garage","No_Garage",0,0,"No_Garage","Dirt_Gravel",0,130,256,0,0,0,"No_Pool","No_Fence","None",0,12,2006,"WD ","Normal",-93.609665,42.027992,101812.866866667
"7910","One_Story_1945_and_Older","Residential_Low_Density",55,7111,"Pave","No_Alley_Access","Slightly_Irregular","Bnk","AllPub","Inside","Gtl","Brookside","Norm","Norm","OneFam","One_Story","Good",1928,1983,"Gable","CompShg","WdShing","Wd Shng","None",0,"Good","BrkTil","Typical","No","LwQ",4,"BLQ",273,329,1008,"GasA","Typical","Y","SBrkr",1143,0,1143,0,0,1,0,2,1,5,"Typ",1,"Detchd","Unf",1,288,"Typical","Paved",265,0,0,0,0,0,"No_Pool","Good_Privacy","None",0,7,2008,"WD ","Normal",-93.628806,42.03361,127207.9873
"8010","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,8499,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","Sawyer","Feedr","Norm","OneFam","One_Story","Above_Average",1961,1961,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","CBlock","Typical","No","GLQ",3,"Unf",0,204,864,"GasA","Excellent","Y","SBrkr",864,0,864,1,0,1,0,3,1,5,"Typ",0,"Detchd","Unf",2,732,"Typical","Paved",0,312,0,0,0,0,"No_Pool","No_Fence","None",0,6,2009,"WD ","Normal",-93.674051,42.034615,126249.972766667
"8110","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",96,12469,"Pave","No_Alley_Access","Regular","Lvl","AllPub","FR2","Gtl","Northridge_Heights","Norm","Norm","OneFam","One_Story","Average",2006,2007,"Hip","CompShg","VinylSd","VinylSd","Stone",378,"Typical","PConc","Typical","Gd","GLQ",3,"Unf",0,639,1790,"GasA","Excellent","Y","SBrkr",1816,0,1816,1,0,2,0,3,1,7,"Typ",1,"Attchd","Fin",3,730,"Typical","Paved",186,36,0,0,0,0,"No_Pool","No_Fence","None",0,8,2007,"New","Partial",-93.6588809,42.062574,358577.918633333
"8210","Two_Story_1945_and_Older","Residential_Low_Density",66,6858,"Pave","No_Alley_Access","Regular","Bnk","AllPub","Corner","Gtl","South_and_West_of_Iowa_State_University","Norm","Norm","OneFam","Two_Story","Below_Average",1915,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","PConc","Typical","No","Unf",7,"Unf",0,806,806,"GasA","Typical","N","FuseF",841,806,1647,1,0,1,1,4,1,6,"Typ",0,"Detchd","Unf",1,216,"Typical","Paved",0,66,136,0,0,0,"No_Pool","No_Fence","None",0,5,2010,"WD ","Normal",-93.655653,42.022702,126709.522133333
"8310","One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",63,5000,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Old_Town","Norm","Norm","OneFam","One_and_Half_Fin","Below_Average",1900,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","BrkTil","Typical","No","Unf",7,"Unf",0,540,540,"GasA","Good","N","FuseA",889,551,1440,0,0,1,0,3,1,6,"Typ",0,"Attchd","Unf",1,352,"Typical","Paved",0,0,77,0,0,0,"No_Pool","No_Fence","None",0,4,2006,"WD ","Normal",-93.615365,42.029281,109985.506133333
